Time,Propellant mass (kg),Chamber pressure (Pa),Throat diameter (m),Nozzle inlet gamma,Nozzle efficiency,Exit static pressure (Pa),Area ratio,Vapour Density (kg/m^3),Vapour Mass (kg),Liquid Density (kg/m^3),Liquid Mass (kg),Solid Fuel Mass (kg),Solid Fuel Density (kg/m^3),Solid Fuel Outer Diameter (m),Solid Fuel Length (m)
2.4999999999999907,3.070371674227827,3459816.5042937915,0.02,1.2552,0.97,164591.5810306591,3.5000000000000004,136.88445859058274,0.5042446544996865,817.5914326733483,0.9617339705359219,1.604393049192219,1000,0.07,0.7
2.5099999999999905,3.0629872007181893,3457910.7999722622,0.02,1.2552,0.97,164500.92220905158,3.5000000000000004,136.69651644009878,0.504797764820177,817.8780750956003,0.9546333608689294,1.6035560750290831,1000,0.07,0.7
2.5199999999999902,3.055606803615822,3456001.9771454916,0.02,1.2552,0.97,164410.11503283985,3.5000000000000004,136.5087965108197,0.5053458741570866,818.1645965784684,0.9475417671459245,1.6027191623128108,1000,0.07,0.7
2.52999999999999,3.048230489582971,3454090.0345069095,0.02,1.2552,0.97,164319.15943986733,3.5000000000000004,136.32129777593317,0.5058889998985768,818.4509983758873,0.9404591781870785,1.6018823114973153,1000,0.07,0.7
2.53999999999999,3.0408582652849843,3452174.9706036854,0.02,1.2552,0.97,164228.05536101945,3.5000000000000004,136.13401920391158,0.5064271592817979,818.7372817529855,0.9333855829661419,1.6010455230370444,1000,0.07,0.7
2.5499999999999896,3.0334901373906,3450256.783848732,0.02,1.2552,0.97,164136.80272079472,3.5000000000000004,135.94695975959058,0.5069603693982756,819.0234479844701,0.9263209706053328,1.6002087973869916,1000,0.07,0.7
2.5599999999999894,3.0261261125722134,3448335.4725302295,0.02,1.2552,0.97,164045.40143775792,3.5000000000000004,135.7601184051138,0.5074886471987464,819.3094983532131,0.9192653303707538,1.599372135002713,1000,0.07,0.7
2.569999999999989,3.0187661975061166,3446411.034822248,0.02,1.2552,0.97,163953.85142504523,3.5000000000000004,135.57349410075983,0.5080120094975222,819.5954341490116,0.9122186516682602,1.598535536340334,1000,0.07,0.7
2.579999999999989,3.0114103988727314,3444483.4687920148,0.02,1.2552,0.97,163862.15259071012,3.5000000000000004,135.38708580565796,0.5085304729764374,819.8812566675074,0.90518092403973,1.597699001856564,1000,0.07,0.7
2.5899999999999888,3.0040587233568177,3442552.7724078516,0.02,1.2552,0.97,163770.3048381009,3.5000000000000004,135.20089247841622,0.5090440541883904,820.1669672092454,0.8981521371597231,1.5968625320087042,1000,0.07,0.7
2.5999999999999885,2.996711177647674,3440618.9435446397,0.02,1.2552,0.97,163678.30806612075,3.5000000000000004,135.01491307766352,0.5095527695605753,820.4525670788521,0.8911322808324387,1.5960261272546599,1000,0.07,0.7
2.6099999999999883,2.989367768439324,3438681.9799899044,0.02,1.2552,0.97,163586.162169517,3.5000000000000004,134.82914656251913,0.5100566353973943,820.738057584325,0.8841213449889804,1.595189788052949,1000,0.07,0.7
2.619999999999988,2.982028502430693,3436741.8794481396,0.02,1.2552,0.97,163493.86703908702,3.5000000000000004,134.64359189299887,0.5105556678831041,821.0234400364162,0.8771193196848784,1.5943535148627104,1000,0.07,0.7
2.629999999999988,2.9746933863257756,3434798.639546098,0.02,1.2552,0.97,163401.42256192997,3.5000000000000004,134.45824803036507,0.5110498830842268,821.3087157480998,0.8701261950978355,1.5935173081437133,1000,0.07,0.7
2.6399999999999877,2.9673624268337955,3432852.2578349086,0.02,1.2552,0.97,163308.8286215472,3.5000000000000004,134.273113937424,0.5115392969517503,821.5938860341155,0.8631419615256792,1.592681168356366,1000,0.07,0.7
2.6499999999999875,2.960035630669359,3430902.731794676,0.02,1.2552,0.97,163216.08509806145,3.5000000000000004,134.08818857878458,0.5120239253231252,821.8789522105747,0.856166609384509,1.5918450959617245,1000,0.07,0.7
2.6599999999999873,2.9527130045525993,3428950.058836212,0.02,1.2552,0.97,163123.19186829898,3.5000000000000004,133.90347092107402,0.51250378392412,822.1639155946269,0.8492001292069811,1.5910090914214985,1000,0.07,0.7
2.669999999999987,2.945394555209324,3426994.2363040783,0.02,1.2552,0.97,163030.14880593432,3.5000000000000004,133.71895993312214,0.5129788883705012,822.4487775041741,0.8422425116407618,1.5901731551980611,1000,0.07,0.7
2.679999999999987,2.9380802893711464,3425035.2614783216,0.02,1.2552,0.97,162936.95578157293,3.5000000000000004,133.53465458611504,0.5134492541695959,822.7335392576322,0.8352937474470952,1.5893372877544554,1000,0.07,0.7
2.6899999999999866,2.930770213775624,3423073.1315765744,0.02,1.2552,0.97,162843.61266285108,3.5000000000000004,133.3505538537238,0.5139148967217281,823.0182021737282,0.8283538274994923,1.5885014895544038,1000,0.07,0.7
2.6999999999999864,2.923464335166387,3421107.843754647,0.02,1.2552,0.97,162750.11931446398,3.5000000000000004,133.16665671221136,0.5143758313215562,823.3027675713349,0.8214227427825186,1.5876657610623122,1000,0.07,0.7
2.709999999999986,2.916162660293267,3419139.3951091925,0.02,1.2552,0.97,162656.47559829266,3.5000000000000004,132.98296214051672,0.5148320731593203,823.5872367693323,0.8145004843906654,1.5868301027432812,1000,0.07,0.7
2.719999999999986,2.90886519591242,3417167.782677774,0.02,1.2552,0.97,162562.681373407,3.5000000000000004,132.79946912032474,0.5152836373219934,823.8716110864976,0.8075870435273177,1.5859945150631087,1000,0.07,0.7
2.7299999999999858,2.9015719487864553,3415193.003439914,0.02,1.2552,0.97,162468.7364961158,3.5000000000000004,132.61617663611972,0.5157305387943724,824.1558918414172,0.8006824115037806,1.585158998488302,1000,0.07,0.7
2.7399999999999856,2.8942829256845517,3413215.0543182082,0.02,1.2552,0.97,162374.64082001976,3.5000000000000004,132.43308367522616,0.5161727924600975,824.4400803524176,0.7937865797383729,1.5843235534860816,1000,0.07,0.7
2.7499999999999853,2.8869981333825843,3411233.932178682,0.02,1.2552,0.97,162280.39419602836,3.5000000000000004,132.25018922783798,0.5166104131026159,824.7241779375149,0.7868995397555785,1.5834881805243899,1000,0.07,0.7
2.759999999999985,2.8797175786632367,3409249.633831202,0.02,1.2552,0.97,162185.99647237945,3.5000000000000004,132.06749228703706,0.5170434154060909,825.0081859143813,0.7800212831852492,1.5826528800718969,1000,0.07,0.7
2.769999999999985,2.872441268316128,3407262.1560299527,0.02,1.2552,0.97,162091.447494662,3.5000000000000004,131.8849918488056,0.5174718139562626,825.2921056003191,0.7731518017618566,1.5818176525980086,1000,0.07,0.7
2.7799999999999847,2.865169209137923,3405271.495474125,0.02,1.2552,0.97,161996.74710584874,3.5000000000000004,131.70268691202872,0.5178956232412782,825.575938312253,0.7662910873237715,1.5809824985728733,1000,0.07,0.7
2.7899999999999845,2.8579014079324585,3403277.6488070753,0.02,1.2552,0.97,161901.89514625637,3.5000000000000004,131.52057647849014,0.5183148576524725,825.8596853667289,0.7594391318125961,1.58014741846739,1000,0.07,0.7
2.7999999999999843,2.8506378715108536,3401280.612617689,0.02,1.2552,0.97,161806.89145361006,3.5000000000000004,131.33865955286544,0.5187295314851166,826.1433480799205,0.7525959272725242,1.579312412753213,1000,0.07,0.7
2.809999999999984,2.84337860669163,3399280.383439923,0.02,1.2552,0.97,161711.73586302207,3.5000000000000004,131.1569351427072,0.5191396589391469,826.4269277676467,0.7457614658497221,1.578477481902761,1000,0.07,0.7
2.819999999999984,2.836123620300828,3397276.957752512,0.02,1.2552,0.97,161616.42820697752,3.5000000000000004,130.97540225842826,0.519545254119856,826.7104257453921,0.7389357397917495,1.5776426263892227,1000,0.07,0.7
2.8299999999999836,2.828872919172128,3395270.331979458,0.02,1.2552,0.97,161520.96831535787,3.5000000000000004,130.79405991327974,0.5199463310385656,826.9938433283363,0.7321187414469953,1.576807846686567,1000,0.07,0.7
2.8399999999999834,2.8216265101469613,3393260.5024895514,0.02,1.2552,0.97,161425.3560154179,3.5000000000000004,130.61290712332814,0.5203429036132737,827.2771818313851,0.7253104632641417,1.575973143269546,1000,0.07,0.7
2.849999999999983,2.8143844000746334,3391247.4655971406,0.02,1.2552,0.97,161329.59113182256,3.5000000000000004,130.4319429074269,0.5207349856692889,827.5604425692094,0.7185108977916392,1.5751385166137053,1000,0.07,0.7
2.859999999999983,2.807146595812439,3389231.217560469,0.02,1.2552,0.97,161233.6734865677,3.5000000000000004,130.2511662871877,0.521122590939833,827.8436268562853,0.7117200376772156,1.57430396719539,1000,0.07,0.7
2.869999999999983,2.799913104225779,3387211.754582899,0.02,1.2552,0.97,161137.6028990384,3.5000000000000004,130.0705762869511,0.5215057330666379,828.126736006937,0.7049378756673901,1.5734694954917514,1000,0.07,0.7
2.8799999999999826,2.7926839321882864,3385189.072812065,0.02,1.2552,0.97,161041.37918596854,3.5000000000000004,129.89017193375153,0.5218844256005318,828.409771335385,0.6981644046069982,1.5726351019807563,1000,0.07,0.7
2.8899999999999824,2.7854590865819358,3383163.168339572,0.02,1.2552,0.97,160945.00216142667,3.5000000000000004,129.70995225728515,0.5222586820019909,828.692734155795,0.6913996174387526,1.571800787141192,1000,0.07,0.7
2.899999999999982,2.778238574297169,3381134.037201508,0.02,1.2552,0.97,160848.47163684017,3.5000000000000004,129.52991628987363,0.5226285156417012,828.975625782329,0.6846435072027919,1.5709665514526758,1000,0.07,0.7
2.909999999999982,2.7710224022330143,3379101.67537717,0.02,1.2552,0.97,160751.7874209348,3.5000000000000004,129.3500630664291,0.5229939398010921,829.2584475291985,0.6778960670362617,1.5701323953956607,1000,0.07,0.7
2.9199999999999817,2.7638105772972077,3377066.0787894363,0.02,1.2552,0.97,160654.94931975228,3.5000000000000004,129.170391624416,0.5233549676728694,829.5412007107195,0.6711572901728943,1.5692983194514443,1000,0.07,0.7
2.9299999999999815,2.7566031064063123,3375027.2433041213,0.02,1.2552,0.97,160557.95713661978,3.5000000000000004,128.99090100381358,0.5237116123615261,829.8238866413684,0.6644271699426118,1.5684643241021747,1000,0.07,0.7
2.9399999999999813,2.749399996485843,3372985.1647302606,0.02,1.2552,0.97,160460.8106721632,3.5000000000000004,128.81159024707947,0.5240638868838506,830.1065066358389,0.657705699771132,1.5676304098308604,1000,0.07,0.7
2.949999999999981,2.7422012544703867,3370939.8388190162,0.02,1.2552,0.97,160363.50972425545,3.5000000000000004,128.63245839910795,0.5244118041694334,830.389062009102,0.650992873179578,1.5667965771213752,1000,0.07,0.7
2.959999999999981,2.735006887303729,3368891.2612637747,0.02,1.2552,0.97,160266.05408802078,3.5000000000000004,128.45350450719351,0.5247553770611397,830.671554076463,0.64428868378412,1.5659628264584693,1000,0.07,0.7
2.9699999999999807,2.7278169019389744,3366839.4277000776,0.02,1.2552,0.97,160168.4435558317,3.5000000000000004,128.27472762099038,0.5250946183156022,830.9539841536243,0.6375931252955993,1.5651291583277729,1000,0.07,0.7
2.9799999999999804,2.7206313053386753,3364784.333704584,0.02,1.2552,0.97,160070.6779172595,3.5000000000000004,128.09612679247192,0.5254295406036877,831.2363535567438,0.6309061915191798,1.5642955732158077,1000,0.07,0.7
2.9899999999999802,2.713450104474955,3362725.9747954183,0.02,1.2552,0.97,159972.75695909088,3.5000000000000004,127.91770107589291,0.525760156510956,831.5186636024982,0.6242278763540057,1.5634620716099932,1000,0.07,0.7
2.99999999999998,2.706273306329634,3360664.346431063,0.02,1.2552,0.97,159874.68046527516,3.5000000000000004,127.73944952774708,0.5260864785381257,831.8009156081453,0.6175581737928547,1.5626286539986536,1000,0.07,0.7
3.00999999999998,2.69910091789436,3358599.4440107895,0.02,1.2552,0.97,159776.44821694493,3.5000000000000004,127.56137120672838,0.5264085191015103,832.0831108915852,0.6108970779218216,1.5617953208710282,1000,0.07,0.7
3.0199999999999796,2.6919329461707333,3356531.2628735993,0.02,1.2552,0.97,159678.05999236554,3.5000000000000004,127.38346517368952,0.5267262905334672,832.3652507714261,0.6042445829199888,1.5609620727172775,1000,0.07,0.7
3.0299999999999794,2.684769398170438,3354459.7982982825,0.02,1.2552,0.97,159579.51556693797,3.5000000000000004,127.20573049160309,0.5270398050828247,832.6473365670449,0.597600683059121,1.5601289100284925,1000,0.07,0.7
3.039999999999979,2.677610280915369,3352385.0455027516,0.02,1.2552,0.97,159480.81471316714,3.5000000000000004,127.0281662255193,0.5273490749153165,832.9293695986543,0.5909653727033508,1.5592958332967017,1000,0.07,0.7
3.049999999999979,2.6704556014377645,3350306.9996436615,0.02,1.2552,0.97,159381.95720064375,3.5000000000000004,126.85077144252644,0.5276541121139925,833.2113511873661,0.5843386463088921,1.55846284301488,1000,0.07,0.7
3.0599999999999787,2.663305366780338,3348225.655816368,0.02,1.2552,0.97,159282.9427960424,3.5000000000000004,126.67354521171005,0.5279549286796373,833.4932826552559,0.5777204984237435,1.5576299396769568,1000,0.07,0.7
3.0699999999999785,2.6561595839964096,3346141.0090536117,0.02,1.2552,0.97,159183.77126305888,3.5000000000000004,126.49648660411187,0.5282515365311752,833.7751653254297,0.5711109236874087,1.5567971237778258,1000,0.07,0.7
3.0799999999999783,2.649018260150041,3344053.0543263946,0.02,1.2552,0.97,159084.44236245198,3.5000000000000004,126.3195946926895,0.5285439475060673,834.0570005220894,0.5645099168306228,1.5559643958133509,1000,0.07,0.7
3.089999999999978,2.6418814023161667,3341961.7865422578,0.02,1.2552,0.97,158984.95585196148,3.5000000000000004,126.14286855227596,0.5288321733607075,834.3387895705979,0.5579174726750831,1.5551317562803761,1000,0.07,0.7
3.099999999999978,2.6347490175807335,3339867.200545708,0.02,1.2552,0.97,158885.31148632854,3.5000000000000004,125.96630725953781,0.52911622577081,834.6205337975474,0.5513335861331885,1.554299205676735,1000,0.07,0.7
3.1099999999999777,2.6276211130408322,3337769.291117281,0.02,1.2552,0.97,158785.50901725094,3.5000000000000004,125.78990989293627,0.5293961163317846,834.9022345308251,0.544758252207791,1.5534667445012569,1000,0.07,0.7
3.1199999999999775,2.62049769580484,3335668.0529734604,0.02,1.2552,0.97,158685.54819337945,3.5000000000000004,125.61367553268377,0.5296718565591205,835.1838930996822,0.5381914659919411,1.552634373253778,1000,0.07,0.7
3.1299999999999772,2.6133787729925517,3333563.480765713,0.02,1.2552,0.97,158585.4287602718,3.5000000000000004,125.4376032607062,0.5299434578887409,835.4655108347993,0.5316332226686623,1.5518020924351483,1000,0.07,0.7
3.139999999999977,2.6062643517353266,3331455.5690807723,0.02,1.2552,0.97,158485.15046040626,3.5000000000000004,125.26169216059992,0.5302109316773799,835.7470890683561,0.5250835175107044,1.5509699025472423,1000,0.07,0.7
3.149999999999977,2.599154439176223,3329344.3124394077,0.02,1.2552,0.97,158384.71303312294,3.5000000000000004,125.08594131759146,0.5304742892029289,836.0286291341005,0.5185423458803281,1.550137804092966,1000,0.07,0.7
3.1599999999999766,2.5920490424701432,3327229.7052961513,0.02,1.2552,0.97,158284.11621461093,3.5000000000000004,124.91034981849673,0.5307335416647878,836.3101323674159,0.5120097032290876,1.5493057975762676,1000,0.07,0.7
3.1699999999999764,2.5849481687839706,3325111.7420391394,0.02,1.2552,0.97,158183.35973790073,3.5000000000000004,124.73491675168074,0.5309887001842102,836.5916001053915,0.5054855850976168,1.5484738835021439,1000,0.07,0.7
3.179999999999976,2.5778518252967224,3322990.4169893367,0.02,1.2552,0.97,158082.44333282733,3.5000000000000004,124.55964120701505,0.5312397758046443,836.873033686893,0.49896998711542323,1.547642062376655,1000,0.07,0.7
3.189999999999976,2.5707600191996827,3320865.724399772,0.02,1.2552,0.97,157981.3667259938,3.5000000000000004,124.38452227583886,0.5314867794920566,837.1544344526299,0.4924629050007006,1.5468103347069253,1000,0.07,0.7
3.1999999999999758,2.5636727576965574,3318737.6584556703,0.02,1.2552,0.97,157880.12964077774,3.5000000000000004,124.2095590509163,0.5317297221352684,837.4358037452301,0.48596433456012716,1.545978701001162,1000,0.07,0.7
3.2099999999999755,2.556590048003615,3316606.2132732887,0.02,1.2552,0.97,157778.73179727563,3.5000000000000004,124.03475062639602,0.5319686145462681,837.7171429093074,0.47947427168869194,1.5451471617686547,1000,0.07,0.7
3.2199999999999753,2.549511897349838,3314471.3828999233,0.02,1.2552,0.97,157677.17291230342,3.5000000000000004,123.86009609776973,0.5322034674605282,837.998453291536,0.4729927123695147,1.5443157175197948,1000,0.07,0.7
3.229999999999975,2.5424383129770693,3323351.2360335756,0.02,1.2562,0.97,157816.33636766803,3.5000000000000004,123.68559456183188,0.532434291537312,838.27973624072,0.46651965267368,1.5434843687660773,1000,0.07,0.7
3.239999999999975,2.5353704377257067,3320668.9629190946,0.02,1.2562,0.97,157688.96297677417,3.5000000000000004,123.51125326041357,0.5326609091125427,838.5609799653776,0.4600563646080273,1.5426531640051366,1000,0.07,0.7
3.2499999999999747,2.5283071164219537,3318529.4232349424,0.02,1.2562,0.97,157587.36242646063,3.5000000000000004,123.33706910720842,0.5328835641372374,838.8421893178958,0.4536014976212593,1.541822054663457,1000,0.07,0.7
3.2599999999999745,2.5212484044859096,3316363.8455421235,0.02,1.2562,0.97,157484.52540643862,3.5000000000000004,123.16303988443426,0.5331022485623975,839.1233677620376,0.44715511263238955,1.5409910432911222,1000,0.07,0.7
3.2699999999999743,2.514194307034007,3314195.863933816,0.02,1.2562,0.97,157381.5742314241,3.5000000000000004,122.98916367288378,0.5333169668050324,839.4045182894546,0.4407172099158332,1.5401601303131411,1000,0.07,0.7
3.279999999999974,2.5071448313616775,3312024.4546537166,0.02,1.2562,0.97,157278.4602861918,3.5000000000000004,122.8154388002521,0.5335277242635199,839.685643501485,0.4342877908509329,1.539329316247225,1000,0.07,0.7
3.289999999999974,2.5000999847053613,3309849.645420408,0.02,1.2562,0.97,157175.18488701704,3.5000000000000004,122.64186378370233,0.5337345274485057,839.966745700672,0.4278668556476835,1.538498601609172,1000,0.07,0.7
3.2999999999999736,2.4930597743347875,3307671.420590398,0.02,1.2562,0.97,157071.7472910356,3.5000000000000004,122.46843728586092,0.5339373836959028,840.2478269609418,0.4214544037221154,1.5376679869167693,1000,0.07,0.7
3.3099999999999734,2.486024207545068,3305489.768240958,0.02,1.2562,0.97,156968.1469320716,3.5000000000000004,122.29515808060998,0.5341363009596511,840.5288891822089,0.41505043389594715,1.5368374726894698,1000,0.07,0.7
3.319999999999973,2.4789932916541613,3303304.677636598,0.02,1.2562,0.97,156864.38330032767,3.5000000000000004,122.12202502662574,0.5343312876496524,840.8099341326655,0.4086549445562255,1.5360070594482833,1000,0.07,0.7
3.329999999999973,2.4719670340008326,3301116.139002059,0.02,1.2562,0.97,156760.45593160504,3.5000000000000004,121.94903704697865,0.5345223525061724,841.0909634814158,0.4022679337789616,1.5351767477156988,1000,0.07,0.7
3.3399999999999728,2.4649454419431494,3298924.1432697717,0.02,1.2562,0.97,156656.3643953111,3.5000000000000004,121.77619311346702,0.5347095045028353,841.3719788235643,0.3958893994246908,1.5343465380156234,1000,0.07,0.7
3.3499999999999726,2.4579285228573813,3296728.681886624,0.02,1.2562,0.97,156552.10828528326,3.5000000000000004,121.60349223463756,0.5348927527720151,841.6529816994242,0.38951933921202825,1.533516430873338,1000,0.07,0.7
3.3599999999999723,2.450916284137221,3294529.7466673725,0.02,1.2562,0.97,156447.68721282802,3.5000000000000004,121.43093344665452,0.5350721065477235,841.9339736091756,0.38315775077402753,1.53268642681547,1000,0.07,0.7
3.369999999999972,2.443908733193239,3292327.329682432,0.02,1.2562,0.97,156343.10080139228,3.5000000000000004,121.2585158063723,0.5352475751220569,842.2149560239953,0.3768046317012086,1.5318565263699737,1000,0.07,0.7
3.379999999999972,2.436905877452524,3290121.423171626,0.02,1.2562,0.97,156238.34868246774,3.5000000000000004,121.08623838610079,0.5354191678121596,842.495930394486,0.3704599795742451,1.5310267300661191,1000,0.07,0.7
3.3899999999999717,2.429907724358457,3287912.019479108,0.02,1.2562,0.97,156133.4304925004,3.5000000000000004,120.91410026966489,0.5355868939352927,842.7768981570271,0.3641237919886796,1.5301970384344845,1000,0.07,0.7
3.3999999999999715,2.4229142813705975,3285699.111005395,0.02,1.2562,0.97,156028.34587061277,3.5000000000000004,120.7421005494468,0.5357507627901145,843.0578607385469,0.35779606657352436,1.529367452006959,1000,0.07,0.7
3.4099999999999713,2.41592555596464,3283482.6901691565,0.02,1.2562,0.97,155923.09445678943,3.5000000000000004,120.57023832418217,0.5359107836426897,843.3388195600925,0.3514768010052109,1.5285379713167397,1000,0.07,0.7
3.419999999999971,2.4089415556324347,3281262.7493802444,0.02,1.2562,0.97,155817.67589059618,3.5000000000000004,120.39851269731544,0.5360669657161397,843.6197760394937,0.345165993017954,1.5277085968983408,1000,0.07,0.7
3.429999999999971,2.4019622878820486,3279039.281018856,0.02,1.2562,0.97,155712.0898101906,3.5000000000000004,120.2269227757796,0.5362193181829966,843.9007315933484,0.33886364041145395,1.526879329287598,1000,0.07,0.7
3.4399999999999706,2.394987760237866,3276812.2774202055,0.02,1.2562,0.97,155606.33585159425,3.5000000000000004,120.05546766909437,0.5363678501596154,844.1816876384951,0.3325697410565726,1.526050169021678,1000,0.07,0.7
3.4499999999999704,2.388017980240704,3274581.73086248,0.02,1.2562,0.97,155500.41364812056,3.5000000000000004,119.88414648869563,0.5365125707021343,844.4626455931112,0.3262842928994845,1.5252211166390852,1000,0.07,0.7
3.45999999999997,2.381052955447956,3272347.6335590743,0.02,1.2562,0.97,155394.32283000613,3.5000000000000004,119.71295834744164,0.5366534888035608,844.7436068775288,0.3200072939647198,1.524392172679675,1000,0.07,0.7
3.46999999999997,2.3740926934337385,3270109.977651037,0.02,1.2562,0.97,155288.06302405213,3.5000000000000004,119.54190235924442,0.5367906133917179,845.0245729148469,0.3137387423573599,1.523563337684661,1000,0.07,0.7
3.47999999999997,2.3671372017890624,3267868.755203276,0.02,1.2562,0.97,155181.633853444,3.5000000000000004,119.37097763879508,0.536923953327805,845.3055451313933,0.3074786362646292,1.5227346121966283,1000,0.07,0.7
3.4899999999999696,2.3601864881219967,3265623.958200242,0.02,1.2562,0.97,155075.0349375464,3.5000000000000004,119.2001833013545,0.5370535174054132,845.5865249570787,0.3012269739570385,1.521905996759545,1000,0.07,0.7
3.4999999999999694,2.3532405600578485,3263375.5785430702,0.02,1.2562,0.97,154968.26589176783,3.5000000000000004,119.02951846259535,0.5371793143498607,845.8675138256722,0.2949837537892157,1.5210774919187724,1000,0.07,0.7
3.509999999999969,2.346299425239345,3261123.6080476665,0.02,1.2562,0.97,154861.3263274692,3.5000000000000004,118.85898223847599,0.5373013528177799,846.1485131750223,0.2887489742004879,1.5202490982210772,1000,0.07,0.7
3.519999999999969,2.339363091326819,3258868.038442466,0.02,1.2562,0.97,154754.21585185788,3.5000000000000004,118.68857374513902,0.5374196413968556,846.4295244472381,0.2825226337153174,1.519420816214646,1000,0.07,0.7
3.5299999999999687,2.332431565998399,3256608.861366725,0.02,1.2562,0.97,154646.93406790635,3.5000000000000004,118.5182920988283,0.5375341886056824,846.7105490888442,0.2763047309436211,1.5185926464490955,1000,0.07,0.7
3.5399999999999685,2.3255048569501993,3254346.0683702556,0.02,1.2562,0.97,154539.4805743396,3.5000000000000004,118.34813641581594,0.5376450028937114,846.9915885509156,0.27009526458100247,1.5177645894754854,1000,0.07,0.7
3.5499999999999683,2.3185829718965154,3252079.6509107356,0.02,1.2562,0.97,154431.85496550746,3.5000000000000004,118.17810581234048,0.5377520926412406,847.2726442891998,0.2638942334089436,1.5169366458463311,1000,0.07,0.7
3.559999999999968,2.3116659185700206,3249809.6003539483,0.02,1.2561,0.97,154351.73178425158,3.5000000000000004,118.00819940454566,0.5378554661594579,847.553717764232,0.25770163629494564,1.5161088161156173,1000,0.07,0.7
3.569999999999968,2.3047537047219677,3243140.0280767214,0.02,1.2561,0.97,154034.95629342343,3.5000000000000004,117.83841630842703,0.5379551316904829,847.8348104414451,0.251517472192674,1.515281100838811,1000,0.07,0.7
3.5799999999999677,2.297845558315252,3241231.647357067,0.02,1.2561,0.97,153944.31656211417,3.5000000000000004,117.66874594002374,0.5380512178585817,848.1159398693393,0.24534087350899464,1.5144534669476757,1000,0.07,0.7
3.5899999999999674,2.2909423163064186,3238930.572807551,0.02,1.2561,0.97,153835.02559268512,3.5000000000000004,117.49919218403139,0.5381435534327732,848.3970996503344,0.23917281214253666,1.513625950731109,1000,0.07,0.7
3.5999999999999672,2.284043925290237,3236654.5555278016,0.02,1.2561,0.97,153726.92473389575,3.5000000000000004,117.32975615542645,0.5382321806577833,848.6782879647928,0.2330131945231978,1.5127985501092556,1000,0.07,0.7
3.609999999999967,2.277150397789425,3234372.662614905,0.02,1.2561,0.97,153618.5448082492,3.5000000000000004,117.16043818457013,0.5383171171408877,848.959504290946,0.2268620148028048,1.5119712658457325,1000,0.07,0.7
3.619999999999967,2.270261741352092,3232087.228120366,0.02,1.2561,0.97,153509.99667297595,3.5000000000000004,116.99123806955791,0.5383983771379496,849.2407489904499,0.2207192657239111,1.5111440984902311,1000,0.07,0.7
3.6299999999999666,2.2633779639057154,3229798.0740460856,0.02,1.2561,0.97,153401.27187394537,3.5000000000000004,116.8221553042994,0.5384759720216844,849.5220229323417,0.21458494327450228,1.5103170486095288,1000,0.07,0.7
3.6399999999999664,2.2564990733581576,3227505.209595897,0.02,1.2561,0.97,153292.37084829924,3.5000000000000004,116.653189208638,0.5385499115235182,849.8033272783529,0.2084590450643726,1.5094901167702668,1000,0.07,0.7
3.649999999999966,2.249625077634211,3225208.626825902,0.02,1.2561,0.97,153183.2932187372,3.5000000000000004,116.48433900498561,0.5386202044027418,850.0846633563384,0.20234156969093478,1.5086633035405344,1000,0.07,0.7
3.659999999999966,2.2427559846760134,3222908.3175988095,0.02,1.2561,0.97,153074.0385987735,3.5000000000000004,116.31560386225168,0.5386868588449536,850.36603258766,0.1962325163411675,1.5078366094898925,1000,0.07,0.7
3.6699999999999657,2.235891802444918,3220604.272898414,0.02,1.2561,0.97,152964.60656017787,3.5000000000000004,116.14698292050154,0.5387498826908802,850.6474364463919,0.19013188456458185,1.5070100351894562,1000,0.07,0.7
3.6799999999999655,2.2290325389224765,3218296.4832477923,0.02,1.2561,0.97,152854.99665283793,3.5000000000000004,115.97847530446515,0.538809283565276,850.9288764369613,0.18403967414525677,1.5061835812119437,1000,0.07,0.7
3.6899999999999653,2.2221782021110683,3215984.9388749576,0.02,1.2561,0.97,152745.20841262708,3.5000000000000004,115.81008013073829,0.5388650689478378,851.2103540822291,0.17795588503152096,1.5053572481317095,1000,0.07,0.7
3.699999999999965,2.215328800034328,3213669.6298067113,0.02,1.2561,0.97,152635.24136586205,3.5000000000000004,115.64179651150017,0.538917246211237,851.491870917339,0.1718805172983254,1.5045310365247657,1000,0.07,0.7
3.709999999999965,2.208484340737477,3211350.545916099,0.02,1.2561,0.97,152525.09503155682,3.5000000000000004,115.47362355636349,0.5389658226409422,851.7734284866712,0.16581357112773018,1.5037049469688044,1000,0.07,0.7
3.7199999999999647,2.201644832287597,3209027.676944825,0.02,1.2561,0.97,152414.76892248722,3.5000000000000004,115.30556037324716,0.5390108054452531,852.0550283424161,0.15975504679913197,1.5028789800432119,1000,0.07,0.7
3.7299999999999645,2.194810282773891,3206701.0125151426,0.02,1.2561,0.97,152304.26254575574,3.5000000000000004,115.13760606875351,0.539052201760199,852.3366720439714,0.1537049446846052,1.5020531363290865,1000,0.07,0.7
3.7399999999999642,2.187980700307926,3204370.542133302,0.02,1.2561,0.97,152193.57540295518,3.5000000000000004,114.96975974831157,0.5390900186518215,852.6183611577316,0.14766326524684897,1.5012274164092552,1000,0.07,0.7
3.749999999999964,2.181156093023878,3202036.255191697,0.02,1.2561,0.97,152082.70699027067,3.5000000000000004,114.80202051620294,0.5391242631172221,852.9000972570738,0.14163000903836806,1.5004018208682879,1000,0.07,0.7
